ID,source,xml_version,xpath,create_date,latest_feedback_date,file_count
6934,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/low/@server,2020-04-20T00:00:00.0000000,,
139,OSCE,2.0,/Data/Products/Product/Server/PLS/Item/@Status,2014-09-18T00:00:00.0000000,,
7826,OSCE,2.0,/Data/Products/Product/Server/SMTPServer/ESMTPAuth,2021-05-26T00:00:00.0000000,,
126,OSCE,2.0,/Data/Products/Product/Server/AgentGrouping,2014-09-18T00:00:00.0000000,,
6928,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/low/@server,2020-04-20T00:00:00.0000000,,
149,OSCE,2.0,/Data/ProtocolVersion,2014-09-18T00:00:00.0000000,,
7808,OSCE,2.0,/Data/GUID,2021-05-07T00:00:00.0000000,2021-05-21T00:00:00.0000000,19
148,OSCE,2.0,/Data/Products/Product/Server/Upgrade,2014-09-18T00:00:00.0000000,,
6925,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/high/@desktop,2020-04-20T00:00:00.0000000,,
130,OSCE,2.0,/Data/Products/Product/Server/Hotfix/Item/@Installed_Date,2014-09-18T00:00:00.0000000,,
7226,OSCE,2.0,/Data/Products/Product/xdr_onboarding/xdr_get_onboarding_url_status,2020-06-17T00:00:00.0000000,,
231,OSCE,2.0,/Data/Products/Product/Server/OPP/OPP_DenyWrite,2014-09-25T00:00:00.0000000,,
6926,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/medium/@server,2020-04-20T00:00:00.0000000,,
131,OSCE,2.0,/Data/Products/Product/Server/Hotfix/Item/@Released_Date,2014-09-18T00:00:00.0000000,,
7818,OSCE,2.0,/Data/Products/Product/xdr_onboarding/xdr_enable_pre_onboard,2021-05-24T00:00:00.0000000,,
118,OSCE,2.0,/Data/Products/Product/Server/ACs/AC/@Key,2014-09-18T00:00:00.0000000,,
6794,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/Item/@desktop_off,2020-04-10T00:00:00.0000000,,
141,OSCE,2.0,/Data/Products/Product/Server/ProductLanguage,2014-09-18T00:00:00.0000000,,
6935,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/low/@desktop,2020-04-20T00:00:00.0000000,,
140,OSCE,2.0,/Data/Products/Product/Server/PLS/Item/@Version,2014-09-18T00:00:00.0000000,,
6791,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/Item/@server_on,2020-04-10T00:00:00.0000000,,
122,OSCE,2.0,/Data/Products/Product/Server/ACs/AC/@Service,2014-09-18T00:00:00.0000000,,
6930,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/high/@server,2020-04-20T00:00:00.0000000,,
143,OSCE,2.0,/Data/Products/Product/Server/SmartProtection/FileReputation,2014-09-18T00:00:00.0000000,,
6792,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/Item/@server_off,2020-04-10T00:00:00.0000000,,
123,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/BM_NFC,2014-09-18T00:00:00.0000000,,
7225,OSCE,2.0,/Data/Products/Product/xdr_onboarding/xdr_is_onboarded,2020-06-17T00:00:00.0000000,,
110,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/@low,2014-09-18T00:00:00.0000000,,
6780,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/Item/@server_on,2020-04-10T00:00:00.0000000,,
133,OSCE,2.0,/Data/Products/Product/Server/HTTP_Server_Type,2014-09-18T00:00:00.0000000,,
6927,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/medium/@desktop,2020-04-20T00:00:00.0000000,,
132,OSCE,2.0,/Data/Products/Product/Server/Hotfix/Item/@Version,2014-09-18T00:00:00.0000000,,
6777,OSCE,2.0,/Data/Products/Product/EndPoint/Firewall/@desktop_on,2020-04-10T00:00:00.0000000,,
114,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/WR/@disable,2014-09-18T00:00:00.0000000,,
6782,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/Item/@desktop_on,2020-04-10T00:00:00.0000000,,
135,OSCE,2.0,/Data/Products/Product/Server/OSType,2014-09-18T00:00:00.0000000,,
6778,OSCE,2.0,/Data/Products/Product/EndPoint/Firewall/@desktop_off,2020-04-10T00:00:00.0000000,,
115,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/Internal/WR/@enable,2014-09-18T00:00:00.0000000,,
